route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6409","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","6041","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6410","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","5998","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6411","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","6025","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6412","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","5993","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6413","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6414","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","5976","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6415","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","6021","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6416","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","5996","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6417","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","6029","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6418","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","5978","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6419","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","6034","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6420","2-WER-vpt-44.7.R","Flinders Street via Altona Loop","1","10960","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6421","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","6024","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6422","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","11010","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6423","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","6040","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6424","2-WER-vpt-44.7.R","Flinders Street via Altona Loop","1","10957","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6425","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10960","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6426","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10927","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6427","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","11010","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6428","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10975","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6429","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10957","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6430","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10914","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6431","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10927","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6432","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","11001","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6433","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10975","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6434","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10911","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6435","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10914","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6436","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10981","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6437","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","11001","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6438","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10926","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6439","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10911","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6440","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10986","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6441","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10981","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6442","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10929","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6443","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10926","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6444","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10983","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6445","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10986","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6446","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10934","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6447","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10929","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6448","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","11000","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6449","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10983","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6450","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10919","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6451","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10934","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6452","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10984","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6453","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","11000","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6454","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10922","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6455","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10919","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6456","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10969","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6457","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10984","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6458","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10937","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6459","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10922","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6460","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10995","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6461","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10969","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6462","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10907","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6463","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10937","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6464","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10989","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6465","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10995","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6466","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10918","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6467","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10907","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6468","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10999","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6469","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10989","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6470","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10928","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6471","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10918","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6472","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10980","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6473","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10999","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6474","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10925","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6475","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10928","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6476","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10974","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6477","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10980","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6478","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10916","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6479","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10925","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6480","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10966","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6481","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10974","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6482","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10923","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6483","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10916","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6484","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","11002","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6485","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10966","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6486","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10924","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6487","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10923","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6488","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10967","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6489","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","11002","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6490","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","10950","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6491","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10924","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6492","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","10955","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6493","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10967","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6494","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","10945","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6495","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10950","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6496","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","10946","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6497","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10955","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6498","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","10943","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6499","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10945","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6500","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","10938","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6501","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10946","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6502","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","10942","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6503","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10943","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6504","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","10951","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6505","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10938","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6506","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","11008","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6507","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10942","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6508","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","10963","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6509","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10951","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6510","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","6005","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6511","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","11008","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6513","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10963","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6515","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","6013","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6570","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","5974","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6571","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6572","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","5989","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6573","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","6037","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6574","2-WER-vpt-44.9.R","Flinders Street via Altona Loop","1","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6575","2-WER-vpt-44.10.H","Werribee via Altona Loop","0","6042","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6576","2-WER-vpt-44.9.R","Flinders Street via Altona Loop","1","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6577","2-WER-vpt-44.10.H","Werribee via Altona Loop","0","6016","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6578","2-WER-vpt-44.11.R","Flinders Street via Altona Loop","1","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6579","2-WER-vpt-44.10.H","Werribee via Altona Loop","0","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6580","2-WER-vpt-44.11.R","Flinders Street via Altona Loop","1","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6581","2-WER-vpt-44.12.H","Werribee via Altona Loop","0","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6590","2-WER-vpt-44.13.R","Flinders Street","1","8932","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-6592","2-WER-vpt-44.13.R","Flinders Street","1","8929","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-7091","2-WER-vpt-44.14.H","Newport","0","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-7093","2-WER-vpt-44.14.H","Newport","0","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-7095","2-WER-vpt-44.14.H","Newport","0","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-7097","2-WER-vpt-44.15.H","Werribee","0","","1","1"
"aus:vic:vic-02-WER:","T2","02-WER--44-T2-7099","2-WER-vpt-44.15.H","Werribee","0","","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6414","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","5984","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6415","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","6012","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6416","2-WER-vpt-44.7.R","Flinders Street via Altona Loop","1","10952","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6417","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6418","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","5990","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6419","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","6017","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6420","2-WER-vpt-44.7.R","Flinders Street via Altona Loop","1","10958","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6421","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10952","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6422","2-WER-vpt-44.8.R","Flinders Street via Altona Loop","1","11009","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6423","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","6026","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6424","2-WER-vpt-44.7.R","Flinders Street via Altona Loop","1","10944","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6425","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10958","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6426","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10905","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6427","2-WER-vpt-44.5.H","Werribee via Altona Loop","0","11009","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6428","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10994","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6429","2-WER-vpt-44.2.H","Werribee via Altona Loop","0","10944","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6430","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10931","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6431","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10905","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6432","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10972","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6433","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10994","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6434","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10935","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6435","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10931","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6436","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","11003","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6437","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10972","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6438","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10932","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6439","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10935","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6440","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10977","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6441","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","11003","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6442","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10936","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6443","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10932","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6444","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","11004","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6445","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10977","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6446","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10913","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6447","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10936","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6448","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10970","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6449","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","11004","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6450","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10906","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6451","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10913","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6452","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","11006","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6453","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10970","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6454","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10930","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6455","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10906","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6456","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10982","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6457","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","11006","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6458","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10915","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6459","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10930","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6460","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10992","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6461","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10982","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6462","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10933","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6463","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10915","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6464","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10990","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6465","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10992","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6466","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10917","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6467","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10933","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6468","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10968","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6469","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10990","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6470","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10921","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6471","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10917","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6472","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10973","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6473","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10968","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6474","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10908","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6475","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10921","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6476","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10978","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6477","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10973","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6478","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10920","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6479","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10908","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6480","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10991","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6481","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10978","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6482","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10910","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6483","2-WER-vpt-44.3.H","Werribee via Altona Loop","0","10920","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6484","2-WER-vpt-44.6.R","Flinders Street via Altona Loop","1","10976","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6485","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10991","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6486","2-WER-vpt-44.1.R","Flinders Street via Altona Loop","1","10912","1","1"
"aus:vic:vic-02-WER:","T3_1","02-WER--44-T3-6487","2-WER-vpt-44.4.H","Werribee via Altona Loop","0","10910","1","1"
